transaction_id,customer_id,transaction_amount,previous_balance,transaction_time,customer_age,employment_status,transaction_type,device_os,credit_score,number_of_accounts,IP_country,previous_fraudulent_transactions,failed_login_attempts,fraud_risk_score,transaction_velocity_6h,distance_from_last_transaction,account_balance_after_transaction,transaction_deviation,transaction_z_score,fraud_Cases
0e39e3de-03e3-485d-b9c9-13c58741578e,24af5b08-c03b-4570-8bee-22f9a3be7a7c,3850.894098746057,7240.435549908201,2024-08-25 17:58:07,64,Student,Wire Transfer,Windows,731,2,China,1,2,0.1975358109102907,26,294.041175860712,3389.5414511621443,0.0,0.93796890216037,1
ef858bd6-f7b5-46b5-9db0-274b9a952a67,06a10f00-f886-4b9c-939d-2888d1255e30,4299.7042112362005,19543.083698578324,2025-02-20 10:47:05,48,Retired,Online Purchase,Windows,620,2,Germany,0,3,0.2724407339565893,9,1509.8144508548444,15243.379487342125,0.0,1.2512121626298076,1
dda6b32a-9dad-401b-a994-b9f4fd2323c7,d39d6863-5ca2-45eb-9bf5-b29edd862f65,1850.2879972072408,19326.9162976281,2024-11-05 01:16:10,75,Student,Online Purchase,iOS,471,2,UK,4,1,0.8586873336910332,18,1242.9450320147578,17476.62830042086,0.0,-0.4583373768672266,1
14625560-1c2f-4ea6-88bc-390a24bd6b4f,d73dcc85-c2ff-4fa8-9e54-6cc2425cabc5,2704.697868235912,5458.004776171475,2024-10-09 10:08:08,49,Retired,ATM Withdrawal,iOS,789,2,Nigeria,1,0,0.782150958956188,21,965.9999783019636,2753.306907935563,0.0,0.1379908392982912,0
f4e053ae-5e25-4264-af50-d96d96fe795d,32199af7-9e38-4351-89b6-9f0f996606cb,4393.625349505317,14910.86563068589,2024-06-05 03:37:38,39,Employed,ATM Withdrawal,iOS,476,1,India,0,3,0.5401663826564462,21,1958.5340511032027,10517.240281180571,0.0,1.3167636347550375,1
6ac9d98d-4f2a-40a9-a777-f200eca85935,91c60dec-ee56-4c7e-bad7-430b41b161f7,2510.307263813724,8837.720712984563,2024-06-27 09:00:04,29,Employed,Wire Transfer,Linux,752,2,USA,1,1,0.6421055770242021,1,1393.1283064911588,6327.413449170839,0.0,0.0023175444253552,1
fba88ef1-4067-489c-b1f1-085f36366402,5f9bdddc-c864-4648-b699-a017d223f0ec,4303.779520297342,345.8500137281089,2024-04-26 01:46:40,48,Employed,ATM Withdrawal,iOS,449,3,India,2,3,0.9544569945056286,0,1895.9458183299844,-3957.929506569233,0.0,1.2540564904695923,1
ec6e3762-d722-4041-aca3-42f9a8c85111,c5969380-a156-4ba2-a175-4555d2b7095b,3363.176086814837,9777.21562544947,2024-12-12 20:56:08,24,Unemployed,ATM Withdrawal,Android,696,2,USA,2,3,0.8067559814686825,23,1260.5641042549096,6414.039538634632,0.0,0.5975701990220524,1
fedef3ea-ee9c-40a3-9e96-42ef03b4a36c,10e6d669-61de-4c36-8132-44736fc43e29,107.0642668016518,15467.464581454764,2024-06-21 03:48:02,50,Student,Wire Transfer,Windows,392,3,Nigeria,3,4,0.8560159822526942,9,253.5317494312872,15360.400314653112,0.0,-1.675005784827697,1
b576d33f-b7a5-4412-be0e-7e6bec3ba6bf,f38a6576-a460-4ab9-ab06-f76de6545ef1,4411.451577557948,4392.7518774007785,2024-07-05 23:43:20,76,Unemployed,ATM Withdrawal,Windows,345,3,Germany,2,1,0.6300304000739267,21,664.5110540133472,-18.6997001571699,0.0,1.329205301379028,1
d1371156-004b-4670-b418-65450ceeb03f,e0998061-5c1f-4f03-887f-2d87c272edd4,3585.2852467074667,10643.926800511235,2024-07-01 15:01:48,40,Retired,Online Purchase,Linux,394,1,India,0,2,0.990088011073938,27,924.697518003012,7058.641553803769,0.0,0.7525894276193645,1
3e5a6455-fa03-4082-939d-f2ca0f2a511e,0b57ba03-0c07-423f-be20-ff7905901850,354.71961563890096,18910.051505147105,2024-08-20 21:26:02,59,Retired,ATM Withdrawal,iOS,671,2,India,0,4,0.2920255391457701,18,1315.4535514505842,18555.331889508205,0.0,-1.502156807535146,1
3ddc506e-f99e-4776-81af-db22975aa432,bd2aea66-6477-4eae-b21b-137062e51ab9,3733.209201205917,8850.004530752529,2025-02-11 16:16:15,32,Unemployed,Wire Transfer,macOS,766,3,UK,2,2,0.5293776981926321,21,1386.7474613762945,5116.795329546612,0.0,0.8558317132076705,1
5c029a42-5ef9-45cf-8a0a-54eb2192f873,74a41a35-a58e-4069-bf33-38d75ab2a872,478.1478425159708,15667.639405871294,2024-06-07 20:31:07,79,Employed,Wire Transfer,macOS,515,1,China,4,3,0.976872695297391,26,1371.3379097995494,15189.491563355325,0.0,-1.416011109956231,1
9a68ff69-202a-49d6-9256-a9eed3885f01,9b847b36-6c5c-4f30-a519-ae2f422c1b29,2654.7655736106376,19796.84870470761,2024-12-22 08:47:34,50,Retired,Online Purchase,iOS,730,2,Germany,1,4,0.6625566960397877,21,552.1360624262348,17142.083131096973,0.0,0.1031410123094105,1
8fe950aa-1d11-4a7a-ae6d-9ef997785590,2e6e7615-d775-47b8-a0f5-c07246b27790,4336.005183436189,2892.126068408935,2024-12-08 15:16:42,39,Student,Wire Transfer,Linux,720,1,Germany,3,0,0.355144399307894,13,247.82538910161733,-1443.879115027254,0.0,1.2765481222565744,1
800f2da3-ddd4-4193-80c7-b97322869a9f,4b10a14a-87d6-4255-8f99-ff1a77820970,2309.288769912069,2021.3866413027768,2025-02-24 02:16:51,34,Employed,ATM Withdrawal,Android,639,1,Nigeria,0,4,0.2506864288280087,26,525.3236255233131,-287.9021286092916,0.0,-0.1379816304195367,1
498f67af-9cf5-43b6-a927-1566b2e562f9,6c348de2-624e-49c5-af5d-cc84934843ef,3057.3115559955554,15876.726057915535,2024-03-26 14:26:26,73,Retired,ATM Withdrawal,Android,571,3,China,1,0,0.5615628319048568,24,930.4588941190548,12819.41450191998,0.0,0.3840946105060056,0
981b72bf-3e48-4ec1-bad5-eeea5d38c4db,af04624e-880e-44b5-99bc-42a31ef94fb2,3537.283334699749,2154.252571163465,2024-07-29 17:49:48,35,Retired,Online Purchase,Windows,454,1,USA,2,3,0.7970929619096981,15,1528.8796589076671,-1383.030763536285,0.0,0.719086895016794,1
112f24e6-47b8-4e1d-b1a9-7e6c2189637a,ef9048c0-8f5d-4a86-b7c4-47fdd8ab7b27,539.7611304741107,18399.256802276293,2024-11-16 00:12:16,38,Student,ATM Withdrawal,Android,768,2,UK,4,2,0.369279847253362,9,660.8612700764504,17859.495671802182,0.0,-1.3730086314666805,1
c9c948f7-1491-4b64-8eba-4b9151bcb548,e2689b80-890a-41e1-a34d-895cb64e165b,3457.046024990394,10471.553611729243,2025-01-27 14:59:43,74,Retired,Wire Transfer,macOS,516,2,UK,2,1,0.5896407208966525,0,563.8001166789682,7014.50758673885,0.0,0.6630859364706415,1
930aa99a-0a3a-46c4-ad77-05b03159d0e6,8a0c3a0c-fdaa-4b30-9fad-a026fa4c1bce,3374.028797116316,11652.615781306631,2025-02-12 03:00:57,43,Unemployed,ATM Withdrawal,iOS,437,3,USA,1,1,0.909928350575989,24,1396.6418644866728,8278.586984190317,0.0,0.6051447573155446,1
0dd81552-c356-484f-bb23-260d716d8791,d8925743-6a8f-47a2-811e-5e4d4f21f211,4100.406327424114,11285.10942253514,2025-03-20 22:12:47,45,Employed,ATM Withdrawal,Linux,671,2,UK,2,3,0.3734060651953431,29,318.1444850455444,7184.703095111025,0.0,1.1121138731915812,1
a2984e21-2830-4b30-92b9-e17ff53ae14c,37a96c80-d635-4eb4-a947-4198b55ee2af,3407.1586692848355,13534.46574043476,2025-01-09 12:16:33,24,Employed,ATM Withdrawal,Android,572,2,Germany,3,3,0.2371335690197306,0,1359.2633023879537,10127.307071149924,0.0,0.6282674742245374,1
de11b8f4-f798-42f4-beb8-c4da1ddacd36,02f128c5-c6fd-47e0-80bb-9efea6f1089e,3413.965739950097,12980.811561798078,2024-12-29 00:31:03,68,Unemployed,Online Purchase,Android,828,1,USA,1,0,0.4564622773313503,9,1768.1545034187316,9566.84582184798,0.0,0.6330184122049717,1
0a7d3409-c13b-4e77-bfa9-80c8b6016c00,13aaf538-7a2e-4b84-b471-e508466623cb,1659.2791957886084,2495.007739476104,2024-11-17 12:35:39,44,Retired,Online Purchase,Android,676,1,UK,0,2,0.3477607586956031,11,1551.7220851694349,835.7285436874954,0.0,-0.5916503706470753,1
40d12186-6052-43cb-b369-6a8d75d9616a,63ca06fe-74bc-4288-998c-718e4e8f0728,86.86392406741126,13493.58022136376,2024-09-17 07:35:14,54,Employed,Wire Transfer,Windows,585,3,India,1,4,0.6486742205373952,12,440.1453939828788,13406.716297296349,0.0,-1.6891044449170738,1
98b89707-40b7-4c65-a464-1ed93186508b,3bbd5c70-8eae-4baf-a304-da8cc26cdd34,4628.689640068514,9296.256287833008,2024-06-15 08:16:04,41,Student,ATM Withdrawal,Android,625,1,Nigeria,4,4,0.8739811956109472,20,626.3681877408904,4667.566647764495,0.0,1.4808247883404928,1
86e4e845-4f70-4235-a07f-5cf6fae9fe3c,2ad048b5-b18a-4219-837a-cf114090ab26,1878.0145012096,5350.6414151192685,2024-06-25 07:43:38,21,Unemployed,Wire Transfer,macOS,411,2,USA,0,4,0.8286436825921913,1,148.565221180196,3472.6269139096685,0.0,-0.4389858955315456,1
50eae509-a864-429e-b6f7-ec72fd9ae584,b0dbcddb-947a-41f8-9952-6060c4a039db,3088.918279974637,14756.955220241483,2024-10-17 02:49:20,43,Retired,Online Purchase,Linux,367,3,Germany,1,1,0.5282510155832876,27,1140.9104451996484,11668.036940266848,0.0,0.4061542588883325,1
a5e42d5b-a843-4ee7-b27a-25452c5a3b10,bc37b949-571c-48be-be9c-895522f5c3e5,4698.28218540686,10985.448927496513,2024-06-27 04:08:02,66,Unemployed,Wire Transfer,macOS,412,3,Nigeria,1,2,0.3085283556646743,12,200.6230011500472,6287.166742089653,0.0,1.529396322714352,0
8e997dbb-7a97-46b0-bde1-42fdfd5fef74,09619b0b-6c0b-4d3d-a19e-e0ac412f1167,2327.2390513974065,14277.188288936848,2024-09-11 10:43:58,78,Employed,Wire Transfer,Windows,469,3,USA,2,0,0.189701578398003,29,104.77541317268368,11949.949237539442,0.0,-0.1254533817407932,1
5559c01a-4a05-4734-b723-7eaec2889ca2,20356b3c-8583-4945-8c6f-46aa7e578f74,4767.640304892695,9069.46500277903,2024-12-02 19:59:19,32,Retired,Wire Transfer,Android,374,2,USA,4,4,0.5333792827373998,1,1120.6513368584629,4301.824697886335,0.0,1.5778042415271196,1
490e5b95-fae9-4c9d-b756-a351a6718ab7,7662f9dc-4651-4ae1-be65-f32e05cc7b9f,2601.68883264387,7482.08614105465,2025-02-24 20:24:31,37,Student,ATM Withdrawal,Linux,589,2,China,2,3,0.5118455146328884,16,1407.6875371703022,4880.39730841078,0.0,0.0660965453225236,1
32d57268-1b85-4910-9c77-2e6612f3d235,05bd9a1c-f44f-4a6c-b987-d241959af929,3463.755250624662,12865.392501985689,2024-11-08 01:04:09,60,Unemployed,ATM Withdrawal,Android,497,3,UK,2,4,0.3332243133692512,7,721.108295359071,9401.637251361026,0.0,0.6677685843308753,1
89b759fb-9891-4334-ac90-d3d426a5d6c6,a6fe904a-deed-4c5d-9574-ea14451498d8,3725.820988680911,6532.604356783973,2024-05-06 18:08:08,40,Student,ATM Withdrawal,Linux,589,3,Germany,0,1,0.4823100732321908,6,685.5034225799939,2806.7833681030625,0.0,0.8506751721316832,0
6b0f625c-4500-4751-a154-f75baf6dfd78,bd6f66a8-9995-40d7-8ed0-5ae55ef38a8a,4724.39535782421,4425.41549658944,2024-09-04 19:09:21,30,Unemployed,Online Purchase,iOS,779,3,UK,0,4,0.3658291527512937,8,1286.8673660432962,-298.9798612347695,0.0,1.547621792777465,1
b2de6cdc-fe38-4c82-86ea-eca60dcfac81,874d9f44-1a6a-45b1-8567-b6934c4ebda7,632.171272943322,545.6608943724262,2025-03-09 15:10:49,29,Student,Wire Transfer,Windows,415,2,Germany,2,3,0.1439556046554335,13,1487.541085991513,-86.5103785708958,0.0,-1.3085117462095848,1
b335054e-1280-4cf1-85be-cae876d24ccb,c5a86a3f-ef82-4a69-aba9-f56bf6e13e13,4031.50021507421,5957.277237721703,2024-06-19 11:16:31,76,Retired,ATM Withdrawal,Android,460,1,China,3,2,0.5066788966298609,14,433.9248783437577,1925.777022647493,0.0,1.0640214289750272,1
ac6fedc9-6445-458d-9710-c69d03c062e9,4296c3c6-5a9b-4838-be51-447b83b256df,1659.5690414812843,16432.3403208751,2025-01-20 04:56:01,40,Student,ATM Withdrawal,Linux,782,3,India,3,4,0.2110047773071025,17,605.2587973935995,14772.771279393815,0.0,-0.5914480752725279,1
d8860f83-816d-401a-8a9d-081a7cd838e5,90fd3e36-117d-404c-a042-45edced68658,3893.879315977511,8607.350153491474,2024-09-19 08:23:13,24,Employed,Wire Transfer,Windows,528,2,Nigeria,3,1,0.1090836709183727,11,1978.3871033604876,4713.470837513964,0.0,0.9679700746447878,1
e41d2236-72a1-41a6-9ceb-e44d52e025e6,658b16ca-7cc7-4c21-99da-bd30cd92fa39,2601.53067482714,14310.022714552186,2025-01-14 03:47:29,79,Employed,Online Purchase,iOS,736,2,Germany,0,3,0.7082691355679297,11,288.75898047107086,11708.492039725046,0.0,0.065986160398471,0
b743ff05-a9c3-4ee6-93e6-ceb893d48301,aa6d0acb-c46e-4814-9949-69a9e559ba2b,2651.1634661739645,8246.381966734205,2024-06-12 10:09:15,43,Retired,Online Purchase,Linux,390,3,China,3,0,0.4075015641516916,26,1057.226487978475,5595.2185005602405,0.0,0.1006269515816691,1
edafe280-c3f7-416c-af5d-f426ed2304c9,1ddf5207-3692-49cd-bc91-2424a7f61048,3589.527694201616,19526.29102138236,2024-11-03 17:52:03,21,Student,ATM Withdrawal,iOS,456,2,USA,3,0,0.6627762494023262,2,1987.571634777832,15936.763327180744,0.0,0.7555504083291451,1
abd6461d-0056-4e4e-9af8-523e0c0205e4,3e350c7d-eecb-4621-ac86-9f6edbb54376,4088.312058098051,9511.446342417612,2024-09-28 20:22:02,71,Employed,Wire Transfer,Android,414,3,Nigeria,0,1,0.4443513345159932,22,1795.3058275687788,5423.134284319562,0.0,1.1036727791715015,1
80485a8e-1614-4a25-a476-0b44cdb94c0e,4c3bf027-ed0a-44e7-966c-fbca93bba48d,1203.0718355907727,8968.12722144312,2024-09-30 02:07:59,76,Student,Wire Transfer,macOS,657,3,Nigeria,3,3,0.8468600672014703,0,856.0832096003412,7765.055385852346,0.0,-0.9100564782226114,1
074e0b4d-4bfc-4f95-9158-8ee6cd50809f,91d391af-930c-4ce3-b562-233d4df86d70,3971.115223397748,7815.991447625936,2024-04-10 11:07:05,70,Retired,Online Purchase,iOS,401,2,UK,0,1,0.5401564620115055,10,1202.3469563019278,3844.876224228188,0.0,1.021876229591691,1
9ac00789-4bfa-42a3-b6ef-a8bc587c4f60,bcb58b2c-3357-47a9-a341-bd30b6d0c173,2710.630466159017,2162.912991767748,2025-03-01 02:03:19,42,Unemployed,Wire Transfer,Linux,475,3,UK,1,4,0.1504557899517465,5,855.4404141474281,-547.7174743912697,0.0,0.1421314463496275,1
23f188cc-213f-4074-9023-f44d373aa4f8,02040703-29be-4962-b4b6-45a0f83c31ac,343.4027640113857,12007.732118210915,2025-01-19 01:52:49,64,Retired,Online Purchase,Linux,533,1,Nigeria,3,0,0.0552423791183016,2,1641.9190439569757,11664.329354199532,0.0,-1.510055309381246,1
9cfb86f0-f48d-4ebc-8775-d54ca9f09066,f99895e8-eb1a-4959-8a6a-d75eb53b0fad,4842.585690311546,3174.1339966690075,2024-05-07 19:02:38,56,Retired,Wire Transfer,macOS,549,3,USA,1,2,0.1908362926137335,29,1826.1336886859908,-1668.4516936425389,0.0,1.6301117458199406,1
32a5d3f3-7e92-47c5-8ece-88b8c0a3def5,7557226e-76f9-4a87-a2dd-c993e7c985a9,2577.1924340306737,15830.69199239375,2024-04-14 06:12:21,19,Retired,ATM Withdrawal,Android,774,3,India,4,3,0.6437061199657388,14,870.6577637870682,13253.499558363075,0.0,0.0489994890000125,1
049e7b53-611f-4315-b69d-b1014adf07db,95aa58fc-015c-4132-b3be-6cafd3f0dd91,2759.2661163877133,17645.21467979111,2024-07-17 05:33:42,42,Student,ATM Withdrawal,Linux,702,2,UK,0,3,0.5558150763422636,1,480.239156376892,14885.948563403395,0.0,0.1760762912377257,0
fb1b584d-d9af-49a5-81d2-098514bba532,597d702b-dee6-48d0-ba05-fbe5acb7df4a,567.5736110962864,13303.236993917117,2024-11-05 11:27:47,70,Student,ATM Withdrawal,macOS,379,2,India,4,4,0.8240044242780968,0,1826.7105070273828,12735.66338282083,0.0,-1.3535971434690148,1
4d234860-9164-462f-bccc-2afb6afb761e,a55dd12f-f1ee-4fb5-a2bd-5a1fbe584cf4,4982.7344534263175,10553.223083248977,2024-12-16 05:23:34,54,Student,Online Purchase,macOS,373,3,Nigeria,3,0,0.5164939204686596,28,596.2235734209609,5570.4886298226575,0.0,1.7279274016777255,1
9a116297-b037-47f1-961e-281cae9b4146,16dc7f4e-5e48-44cd-8eab-69ccdea4bcaa,4759.56778420397,10171.310608764108,2024-09-22 04:42:37,52,Unemployed,Wire Transfer,Android,462,2,Germany,0,2,0.1620939393773279,21,525.8241889425021,5411.742824560138,0.0,1.5721700932974525,0
0a0ef8e5-8045-4da1-b87c-83fdbf81a25f,e7794722-0fad-4af3-b99d-e28d8516815b,3822.084788647794,2988.942220047703,2025-01-22 17:13:41,48,Employed,Wire Transfer,Linux,516,2,India,1,0,0.8628485651038083,5,1245.3368711504977,-833.1425686000912,0.0,0.9178616853755586,1
b3a42e16-d667-4ada-87f8-db1c39f6414e,fbb2acb6-9aa0-4032-a068-6f64c46abf03,3903.597886937138,11016.36301411234,2024-08-08 01:18:07,71,Retired,Wire Transfer,macOS,674,3,Germany,0,2,0.1810055448892709,21,1137.8716420191463,7112.765127175204,0.0,0.974753069879914,1
b018bc35-4c4d-4757-b876-984ddca2afb8,d55e0e07-9fd6-47dd-8e99-944aed94bffc,128.1933488870697,12343.37466341,2024-07-26 23:18:30,75,Student,Online Purchase,Linux,596,3,India,2,0,0.0219420261535844,23,402.6546157491937,12215.18131452293,0.0,-1.660258918883788,1
09783914-3b9c-4d90-8c9e-243eba48d34e,85afaed5-fcde-48c1-a389-926b1f0e9d8f,1004.4434275467992,16037.495534085236,2025-03-24 01:57:49,43,Employed,ATM Withdrawal,Windows,449,2,India,0,2,0.9086890153903902,11,1568.1646827820543,15033.052106538436,0.0,-1.0486875126534914,1
f1e106c6-a057-43de-8841-d69e4ae03738,e155bc3c-f60c-4b95-83a8-1e270714915a,3882.829627445426,13621.66402408959,2025-01-09 17:51:54,49,Employed,ATM Withdrawal,macOS,606,3,Nigeria,0,3,0.2718813838648638,26,1481.9137198801852,9738.834396644164,0.0,0.9602580370443916,1
6b52ec67-0bed-4d78-806e-0ab4d59e706e,53c52124-49a7-41a9-866d-4a9480a0a01f,4729.709520673088,12113.37310747844,2024-05-14 15:06:04,43,Student,ATM Withdrawal,iOS,821,2,UK,3,3,0.5299288871306523,0,1000.3588786807215,7383.663586805353,0.0,1.5513307682464272,1
98542140-2999-46da-9e10-32a78543c9a4,2a269203-b5e3-462a-8c29-613a48efb3e3,2508.002691568819,8721.1405865343,2024-07-09 08:47:48,21,Employed,Wire Transfer,Android,511,2,Nigeria,2,2,0.1309487638458202,16,1226.3369780887454,6213.137894965481,0.0,0.0007090875214406,1
e2ba1a51-45e7-47cd-81a4-8942c5251ada,cf207dae-d4a0-42a4-aae6-599e8503d3fa,2651.8314374661923,6540.302297976186,2024-09-23 03:23:44,31,Student,Wire Transfer,iOS,766,1,Nigeria,1,0,0.4624689783694957,6,31.01562541372993,3888.470860509994,0.0,0.1010931565526678,0
2fcf5daf-b779-481a-b23f-c1d45cdaa2c7,f7c0288a-7db3-4cad-99eb-add491f13ec1,4190.80254911849,1588.3053153361686,2024-11-29 13:14:52,49,Unemployed,Online Purchase,Android,624,2,UK,1,4,0.3611187986459798,4,286.34952805387616,-2602.497233782321,0.0,1.175205159304895,1
4b46a058-8498-421f-9085-493a60aca0b8,38441802-abb7-4360-b017-37afb3487e41,1072.4374159766369,3518.671736747375,2025-01-26 13:01:36,36,Retired,Online Purchase,Android,398,1,USA,0,2,0.0280741456952051,22,1651.8922413794926,2446.234320770738,0.0,-1.0012316776904338,1
1f20fe8d-649b-487c-99c2-e3b2d8a160ef,1f40c331-d1a2-48a6-be44-1139617bf40d,4957.972700387745,17405.208304518255,2024-10-28 01:50:10,75,Employed,Online Purchase,Android,430,3,China,1,3,0.8623880042654632,6,384.3308937906744,12447.23560413051,0.0,1.7106451434556325,1
e02a2a34-7ef0-4ff0-9749-2d82f6f12eff,2c2ebeff-b6b0-4e7e-b977-37c09fcf72eb,2396.425469796588,7739.100154472917,2024-12-10 01:37:42,48,Student,ATM Withdrawal,Android,671,3,Germany,4,2,0.4499443077261105,26,1730.0249436131094,5342.674684676329,0.0,-0.0771653002639342,1
06b9e85e-9580-4898-9227-445e6d78dbd0,87a608fe-121b-4a3d-b855-3060b9b307c7,418.705388119187,19062.250133617705,2024-12-02 22:30:12,34,Student,Wire Transfer,macOS,633,2,China,4,3,0.8867716052251597,14,26.43406449779029,18643.54474549852,0.0,-1.4574984733363583,1
372908aa-168e-4388-9620-b0f4d8fcfd63,777ad1ce-db1d-4395-906b-60c1f9e53a43,2135.214120230414,17914.694287491056,2024-05-15 02:06:01,69,Employed,ATM Withdrawal,Linux,548,1,Germany,3,4,0.2683546623458739,17,1486.033942942323,15779.480167260645,0.0,-0.2594755747712343,1
f86e5e10-99d2-4a67-9f04-c3fdae34fdf5,b2bd0f49-7c45-42e6-86af-d824222b549e,2707.9181259537168,3844.928852377893,2024-12-02 12:46:56,35,Employed,Online Purchase,Android,708,2,India,3,3,0.5376745901643866,14,466.1174333040674,1137.010726424176,0.0,0.1402383912116834,1
1bd53e2b-ea36-42c0-8cb1-93373ecc00c0,a266f2bd-4ad9-462f-9a9e-8c8dc3467f8a,678.9251829466767,16713.48520002082,2024-12-28 08:17:33,51,Unemployed,ATM Withdrawal,macOS,793,2,USA,4,4,0.7690723826742294,17,1543.5283637642146,16034.560017074142,0.0,-1.275880246157395,1
c02db8ac-01a6-4c91-889d-a66fd6707603,3357b008-b66e-40e1-8877-87e6806847a5,1657.6859843979305,19725.293698513728,2025-01-10 17:49:42,54,Unemployed,Online Purchase,Android,638,2,India,0,0,0.3684934652257233,15,350.65225024981373,18067.6077141158,0.0,-0.5927623391984612,0
9906f1d2-55a2-4b70-98fd-c7ebbfd553ab,84fa31a3-7c58-4bab-8caf-12d46787d201,4060.3779491756977,507.1225330189843,2024-04-08 16:43:37,69,Retired,Online Purchase,macOS,365,1,India,3,0,0.3377027119729736,21,113.59405769751652,-3553.255416156713,0.0,1.084176401720028,1
88414b8f-1b2c-400a-a49c-f34eff996c15,172b5c70-17a9-42df-b133-a633dfa53aaa,4541.516256133638,14364.021400277188,2024-07-24 21:23:36,76,Student,Online Purchase,Android,835,1,USA,1,4,0.014472101867368,21,725.2806173872399,9822.50514414355,0.0,1.4199828548590718,1
8afacca6-a766-452a-a4af-84ebb091b801,a09c0354-bfaf-4cf1-a282-838283c28391,1364.0279965026746,14938.439481628597,2024-06-24 02:21:50,22,Employed,Wire Transfer,macOS,733,1,China,4,1,0.5629319317400644,28,669.0166498119878,13574.41148512592,0.0,-0.7977184732767116,1
9b22e1e2-eb83-4146-9beb-525869bd4368,a7fc7f79-5efa-42ee-90e4-36baa4f36547,2918.199610761376,4749.256801517435,2024-08-12 20:47:34,70,Student,Online Purchase,iOS,384,2,China,1,0,0.8783288493241768,8,313.4258742843792,1831.0571907560588,0.0,0.2870025930074979,1
936f442e-17c2-4818-8b20-896f670debf6,9efd1959-b075-479c-b32d-f6d6f3bff992,3885.907493923998,18078.08482848892,2024-12-05 11:25:30,30,Retired,ATM Withdrawal,iOS,572,3,Nigeria,3,1,0.614197702579966,13,1987.6767220931004,14192.177334564924,0.0,0.962406208184494,1
08de4ea6-c3bd-4b86-920f-8e7a18a67229,381d4d6e-4283-446c-a021-c319d43dbdc3,3248.8769528196576,18577.445195027343,2024-09-21 18:25:15,32,Retired,Wire Transfer,macOS,657,2,Nigeria,0,2,0.1471451767986907,17,1926.168951065701,15328.568242207686,0.0,0.5177960753891554,1
fe447eeb-36a9-478e-a43d-f5f484312b9c,3df5c0d8-21cd-4539-af49-8439cead0a8f,2203.6752896718967,5818.074791987317,2024-05-08 17:02:53,31,Employed,ATM Withdrawal,iOS,351,3,Nigeria,4,3,0.6464237883981171,12,1468.4476965987726,3614.3995023154207,0.0,-0.2116936747324476,1
50a8ea02-36ac-471d-8b23-3c942d7aef48,a6e7f1cc-a3a6-4a3d-83a7-566ce6590542,52.79275393448337,11790.01795869456,2024-12-04 06:51:24,33,Student,Online Purchase,iOS,840,2,India,0,0,0.8144896916342999,14,73.56789432898015,11737.225204760076,0.0,-1.7128841328595588,1
532d1ae5-fe38-4e22-ba39-abb88ab3729b,e9f18865-659f-45e7-95d1-c67a470c968a,1364.738788037424,6486.715901996762,2024-05-13 19:32:23,79,Employed,Wire Transfer,Linux,791,1,India,4,0,0.8723518488773933,4,740.4746832023324,5121.977113959338,0.0,-0.797222382275946,1
c757b4d1-dcf6-4a42-914f-c04c2165b40c,2f28ae3a-4dca-4277-910f-0abcfbda7fa0,2052.9852015934757,3139.569772424203,2024-07-29 10:03:54,57,Unemployed,ATM Withdrawal,Windows,831,3,Nigeria,0,2,0.4308408956902703,20,599.0441372134536,1086.584570830728,0.0,-0.3168665600941786,0
8db26ea2-10c9-45a5-8bd0-fe5b5cadbfdf,7728011a-a371-4f76-b326-bbe35372f85f,448.6464160462641,2800.201556297968,2024-09-14 01:54:56,79,Retired,Wire Transfer,iOS,584,1,Nigeria,0,4,0.2517712643769711,19,611.8570409628603,2351.555140251704,0.0,-1.4366013835679317,1
97782684-d610-4204-8367-fe0b33441445,fa0c0636-a374-405e-b96b-e6f6978fbc1e,2447.6534846456075,944.9818304962124,2024-11-28 15:30:02,72,Student,Wire Transfer,Linux,749,1,UK,3,2,0.2283125771820352,4,1667.631245646137,-1502.6716541493952,0.0,-0.041411136192963,1
d6dfe7bb-12ba-47da-be29-4c2aa0e37841,cd8a2591-075c-4c93-99a3-471ba2bb5d51,595.4821704756031,18003.63408605259,2024-04-02 14:28:49,59,Employed,Online Purchase,macOS,728,1,China,2,4,0.7363439700791689,16,1003.7197366451976,17408.151915576986,0.0,-1.3341185981071964,1
57eddd04-f742-4f76-926b-0bb96e6db647,ec6fd819-7aa0-4a55-b8e6-53877b1d8978,2625.848698242536,11295.008999183816,2024-06-17 05:04:51,64,Retired,Online Purchase,iOS,781,2,USA,2,0,0.1211667067842388,15,1075.288562090713,8669.16030094128,0.0,0.0829587212450764,1
e4b7a506-ce2a-4cd3-b196-88df699c8d35,886a65b6-266b-4c16-8751-bb8f816e0274,4969.641261550591,17055.48933343435,2024-08-20 20:55:08,54,Employed,ATM Withdrawal,macOS,427,3,USA,2,1,0.1454318883956148,22,884.6976669786701,12085.84807188376,0.0,1.7187891180273218,1
126da8cc-90e2-47e2-b767-5da081368c0a,6675695b-06a1-4a60-8bb8-4ba02b554d6c,1968.21551922899,16252.18911756409,2024-06-20 09:41:48,45,Unemployed,Wire Transfer,macOS,765,3,USA,2,1,0.8991837217066356,13,1174.5148373165346,14283.9735983351,0.0,-0.3760308501888968,1
